Season,Week,Name,Industry,Age,Judge_Score_Sum,Num_Judges,Max_Possible_Score,Is_Eliminated,System_Type,Final_Placement,Week_Total_Judge_Score,Judge_Share_Pct,Judge_Rank_In_Week,Estimated_Fan_Share,Estimated_Fan_Rank
12,6,Chris Jericho,Athlete,40,22.0,3,30,1,Percent,7,180.0,0.122222222,7,0.122222222,7
12,6,Romeo,Singer/Rapper,21,28.0,3,30,0,Percent,5,180.0,0.155555556,1,0.155555556,2
12,6,Kendra Wilkinson,TV Personality,25,25.0,3,30,0,Percent,6,180.0,0.138888889,5,0.138888889,5
12,7,Ralph Macchio,Actor/Actress,49,33.0,4,40,0,Percent,4,188.5,0.175066313,1,0.175066313,1
12,7,Chelsea Kane,Actor/Actress,22,32.0,4,40,0,Percent,3,188.5,0.169761273,3,0.169761273,3
12,7,Kirstie Alley,Actor/Actress,60,30.0,4,40,0,Percent,2,188.5,0.159151194,5,0.160952874,4
12,7,Hines Ward,Athlete,35,33.0,4,40,0,Percent,1,188.5,0.175066313,1,0.175066313,2
12,7,Romeo,Singer/Rapper,21,30.0,4,40,0,Percent,5,188.5,0.159151194,5,0.160952874,5
12,7,Kendra Wilkinson,TV Personality,25,30.5,4,40,1,Percent,6,188.5,0.161803714,4,0.158200354,6
12,8,Ralph Macchio,Actor/Actress,49,23.0,3,30,0,Percent,4,130.0,0.176923077,5,0.20005,4
12,8,Chelsea Kane,Actor/Actress,22,27.5,3,30,0,Percent,3,130.0,0.211538462,1,0.211538462,1
12,8,Kirstie Alley,Actor/Actress,60,26.5,3,30,0,Percent,2,130.0,0.203846154,3,0.203846154,3
12,8,Hines Ward,Athlete,35,27.0,3,30,0,Percent,1,130.0,0.207692308,2,0.207692308,2
12,8,Romeo,Singer/Rapper,21,26.0,3,30,1,Percent,5,130.0,0.2,4,0.176873077,5
12,9,Ralph Macchio,Actor/Actress,49,24.0,3,30,1,Percent,4,117.5,0.204255319,4,0.204255319,4
12,9,Chelsea Kane,Actor/Actress,22,36.5,3,30,0,Percent,3,117.5,0.310638298,1,0.310638298,1
12,9,Kirstie Alley,Actor/Actress,60,27.0,3,30,0,Percent,2,117.5,0.229787234,3,0.229787234,3
12,9,Hines Ward,Athlete,35,30.0,3,30,0,Percent,1,117.5,0.255319149,2,0.255319149,2
12,10,Chelsea Kane,Actor/Actress,22,29.6666,3,30,0,Percent,3,87.3331,0.339694801,1,0.323291132,3
12,10,Kirstie Alley,Actor/Actress,60,27.9999,3,30,0,Percent,2,87.3331,0.320610399,3,0.343375534,1
12,10,Hines Ward,Athlete,35,29.6666,3,30,0,Percent,1,87.3331,0.339694801,1,0.333333333,2
13,1,Elisabetta Canalis,Actor/Actress,33,15.0,3,30,0,Percent,11,217.0,0.069124424,11,0.069124424,11
13,1,David Arquette,Actor/Actress,40,18.0,3,30,0,Percent,6,217.0,0.082949309,6,0.082949309,6
13,1,Ricki Lake,Actor/Actress,42,20.0,3,30,0,Percent,3,217.0,0.092165899,4,0.092165899,4
13,1,J.R. Martinez,Actor/Actress,28,22.0,3,30,0,Percent,1,217.0,0.101382488,1,0.101382488,1
13,1,Metta World Peace (Ron),Athlete,31,14.0,3,30,1,Percent,12,217.0,0.064516129,12,0.064516129,12
13,1,Hope Solo,Athlete,30,21.0,3,30,0,Percent,4,217.0,0.096774194,3,0.096774194,3
13,1,Chynna Phillips,Singer/Rapper,43,22.0,3,30,0,Percent,9,217.0,0.101382488,1,0.101382488,2
13,1,Kristin Cavallari,TV Personality,24,19.0,3,30,0,Percent,10,217.0,0.087557604,5,0.087557604,5
13,1,Carson Kressley,TV Personality,41,17.0,3,30,0,Percent,8,217.0,0.078341014,7,0.078341014,7
13,1,Chaz Bono,TV Personality,42,17.0,3,30,0,Percent,7,217.0,0.078341014,7,0.078341014,8
13,1,Nancy Grace,TV Personality,51,16.0,3,30,0,Percent,5,217.0,0.073732719,9,0.073732719,9
13,1,Rob Kardashian,TV Personality,24,16.0,3,30,0,Percent,2,217.0,0.073732719,9,0.073732719,10
13,2,Elisabetta Canalis,Actor/Actress,33,21.0,3,30,1,Percent,11,223.0,0.094170404,4,0.071673879,11
13,2,David Arquette,Actor/Actress,40,18.0,3,30,0,Percent,6,223.0,0.080717489,9,0.085226794,8
13,2,Ricki Lake,Actor/Actress,42,23.0,3,30,0,Percent,3,223.0,0.103139013,1,0.103139013,1
13,2,J.R. Martinez,Actor/Actress,28,22.0,3,30,0,Percent,1,223.0,0.098654709,2,0.098654709,2
13,2,Hope Solo,Athlete,30,19.0,3,30,0,Percent,4,223.0,0.085201794,8,0.085201794,10
13,2,Chynna Phillips,Singer/Rapper,43,21.0,3,30,0,Percent,9,223.0,0.094170404,4,0.094170404,4
13,2,Kristin Cavallari,TV Personality,24,22.0,3,30,0,Percent,10,223.0,0.098654709,2,0.098654709,3
13,2,Carson Kressley,TV Personality,41,18.0,3,30,0,Percent,8,223.0,0.080717489,9,0.085226794,9
13,2,Chaz Bono,TV Personality,42,17.0,3,30,0,Percent,7,223.0,0.076233184,11,0.089711099,7
13,2,Nancy Grace,TV Personality,51,21.0,3,30,0,Percent,5,223.0,0.094170404,4,0.094170404,5
13,2,Rob Kardashian,TV Personality,24,21.0,3,30,0,Percent,2,223.0,0.094170404,4,0.094170404,6
13,3,David Arquette,Actor/Actress,40,24.0,3,30,0,Percent,6,237.0,0.101265823,4,0.101265823,5
13,3,Ricki Lake,Actor/Actress,42,27.0,3,30,0,Percent,3,237.0,0.113924051,1,0.113924051,1
13,3,J.R. Martinez,Actor/Actress,28,26.0,3,30,0,Percent,1,237.0,0.109704641,2,0.109704641,2
13,3,Hope Solo,Athlete,30,24.0,3,30,0,Percent,4,237.0,0.101265823,4,0.101265823,6
13,3,Chynna Phillips,Singer/Rapper,43,26.0,3,30,0,Percent,9,237.0,0.109704641,2,0.109704641,3
13,3,Kristin Cavallari,TV Personality,24,24.0,3,30,1,Percent,10,237.0,0.101265823,4,0.0758827,10
13,3,Carson Kressley,TV Personality,41,23.0,3,30,0,Percent,8,237.0,0.097046414,8,0.097046414,8
13,3,Chaz Bono,TV Personality,42,18.0,3,30,0,Percent,7,237.0,0.075949367,10,0.101299156,4
13,3,Nancy Grace,TV Personality,51,21.0,3,30,0,Percent,5,237.0,0.088607595,9,0.088640928,9
13,3,Rob Kardashian,TV Personality,24,24.0,3,30,0,Percent,2,237.0,0.101265823,4,0.101265823,7
13,4,David Arquette,Actor/Actress,40,23.0,3,30,0,Percent,6,209.0,0.110047847,5,0.110047847,5
13,4,Ricki Lake,Actor/Actress,42,29.0,3,30,0,Percent,3,209.0,0.138755981,1,0.138755981,1
13,4,J.R. Martinez,Actor/Actress,28,26.0,3,30,0,Percent,1,209.0,0.124401914,2,0.124401914,2
13,4,Hope Solo,Athlete,30,24.0,3,30,0,Percent,4,209.0,0.114832536,3,0.114832536,3
13,4,Chynna Phillips,Singer/Rapper,43,21.0,3,30,1,Percent,9,209.0,0.100478469,6,0.09564378,9
13,4,Carson Kressley,TV Personality,41,20.0,3,30,0,Percent,8,209.0,0.09569378,9,0.100528469,6
13,4,Chaz Bono,TV Personality,42,21.0,3,30,0,Percent,7,209.0,0.100478469,6,0.100478469,7
13,4,Nancy Grace,TV Personality,51,21.0,3,30,0,Percent,5,209.0,0.100478469,6,0.100478469,8
13,4,Rob Kardashian,TV Personality,24,24.0,3,30,0,Percent,2,209.0,0.114832536,3,0.114832536,4
13,5,David Arquette,Actor/Actress,40,25.0,3,30,0,Percent,6,188.0,0.132978723,2,0.132978723,2
13,5,Ricki Lake,Actor/Actress,42,24.0,3,30,0,Percent,3,188.0,0.127659574,4,0.127659574,4
13,5,J.R. Martinez,Actor/Actress,28,28.0,3,30,0,Percent,1,188.0,0.14893617,1,0.14893617,1
13,5,Hope Solo,Athlete,30,24.0,3,30,0,Percent,4,188.0,0.127659574,4,0.127659574,5
13,5,Carson Kressley,TV Personality,41,19.0,3,30,1,Percent,8,188.0,0.10106383,8,0.10106383,8
13,5,Chaz Bono,TV Personality,42,21.0,3,30,0,Percent,7,188.0,0.111702128,7,0.111702128,7
13,5,Nancy Grace,TV Personality,51,22.0,3,30,0,Percent,5,188.0,0.117021277,6,0.117021277,6
13,5,Rob Kardashian,TV Personality,24,25.0,3,30,0,Percent,2,188.0,0.132978723,2,0.132978723,3
13,6,David Arquette,Actor/Actress,40,23.0,3,30,0,Percent,6,166.0,0.138554217,4,0.138554217,4
13,6,Ricki Lake,Actor/Actress,42,29.0,3,30,0,Percent,3,166.0,0.174698795,1,0.174698795,1
13,6,J.R. Martinez,Actor/Actress,28,29.0,3,30,0,Percent,1,166.0,0.174698795,1,0.174698795,2
13,6,Hope Solo,Athlete,30,20.0,3,30,0,Percent,4,166.0,0.120481928,6,0.120481928,6
13,6,Chaz Bono,TV Personality,42,19.0,3,30,1,Percent,7,166.0,0.114457831,7,0.114457831,7
13,6,Nancy Grace,TV Personality,51,24.0,3,30,0,Percent,5,166.0,0.144578313,3,0.144578313,3
13,6,Rob Kardashian,TV Personality,24,22.0,3,30,0,Percent,2,166.0,0.13253012,5,0.13253012,5
13,7,David Arquette,Actor/Actress,40,23.5,3,30,1,Percent,6,146.5,0.160409556,5,0.150120648,6
13,7,Ricki Lake,Actor/Actress,42,26.5,3,30,0,Percent,3,146.5,0.180887372,1,0.180887372,1
13,7,J.R. Martinez,Actor/Actress,28,24.0,3,30,0,Percent,1,146.5,0.163822526,4,0.163822526,4
13,7,Hope Solo,Athlete,30,25.0,3,30,0,Percent,4,146.5,0.170648464,3,0.170648464,3
13,7,Nancy Grace,TV Personality,51,22.0,3,30,0,Percent,5,146.5,0.150170648,6,0.160459556,5
13,7,Rob Kardashian,TV Personality,24,25.5,3,30,0,Percent,2,146.5,0.174061433,2,0.174061433,2
13,8,Ricki Lake,Actor/Actress,42,26.0,3,30,0,Percent,3,129.5,0.200772201,2,0.200772201,2
13,8,J.R. Martinez,Actor/Actress,28,30.0,3,30,0,Percent,1,129.5,0.231660232,1,0.231660232,1
13,8,Hope Solo,Athlete,30,26.0,3,30,0,Percent,4,129.5,0.200772201,2,0.200772201,3
13,8,Nancy Grace,TV Personality,51,22.0,3,30,1,Percent,5,129.5,0.16988417,5,0.16988417,5
13,8,Rob Kardashian,TV Personality,24,25.5,3,30,0,Percent,2,129.5,0.196911197,4,0.196911197,4
13,9,Ricki Lake,Actor/Actress,42,33.4999,3,30,0,Percent,3,118.4995,0.282700771,1,0.282700771,1
13,9,J.R. Martinez,Actor/Actress,28,28.0,3,30,0,Percent,1,118.4995,0.236287917,3,0.236287917,3
13,9,Hope Solo,Athlete,30,24.4998,3,30,1,Percent,4,118.4995,0.206750239,4,0.206750239,4
13,9,Rob Kardashian,TV Personality,24,32.4998,3,30,0,Percent,2,118.4995,0.274261073,2,0.274261073,2
13,10,Ricki Lake,Actor/Actress,42,27.9999,3,30,0,Percent,3,84.4996,0.331361332,3,0.333333333,2
13,10,J.R. Martinez,Actor/Actress,28,28.1665,3,30,0,Percent,1,84.4996,0.333332939,2,0.334819728,1
13,10,Rob Kardashian,TV Personality,24,28.3332,3,30,0,Percent,2,84.4996,0.335305729,1,0.331846938,3
14,1,William Levy,Actor/Actress,31,24.0,3,30,0,Percent,3,270.0,0.088888889,3,0.088888889,3
14,1,Jack Wagner,Actor/Actress,52,23.0,3,30,0,Percent,11,270.0,0.085185185,4,0.085185185,4
14,1,Sherri Sheperd,Actor/Actress,44,23.0,3,30,0,Percent,10,270.0,0.085185185,4,0.085185185,5
14,1,Jaleel White,Actor/Actress,35,26.0,3,30,0,Percent,7,270.0,0.096296296,1,0.096296296,1
14,1,Roshon Fegan,Actor/Actress,20,23.0,3,30,0,Percent,6,270.0,0.085185185,4,0.085185185,6
14,1,Melissa Gilbert,Actor/Actress,47,20.0,3,30,0,Percent,5,270.0,0.074074074,10,0.074074074,10
14,1,Martina Navratilova,Athlete,55,20.0,3,30,0,Percent,12,270.0,0.074074074,10,0.074074074,11
14,1,Donald Driver,Athlete,37,21.0,3,30,0,Percent,1,270.0,0.077777778,8,0.077777778,8
14,1,Gavin DeGraw,Singer/Rapper,35,20.0,3,30,0,Percent,9,270.0,0.074074074,10,0.074074074,12
14,1,Gladys Knight,Singer/Rapper,67,23.0,3,30,0,Percent,8,270.0,0.085185185,4,0.085185185,7
14,1,Katherine Jenkins,Singer/Rapper,31,26.0,3,30,0,Percent,2,270.0,0.096296296,1,0.096296296,2
14,1,Maria Menounos,TV Personality,33,21.0,3,30,0,Percent,4,270.0,0.077777778,8,0.077777778,9
14,2,William Levy,Actor/Actress,31,25.0,3,30,0,Percent,3,269.0,0.092936803,3,0.092936803,3
14,2,Jack Wagner,Actor/Actress,52,21.0,3,30,0,Percent,11,269.0,0.078066914,8,0.078066914,8
14,2,Sherri Sheperd,Actor/Actress,44,23.0,3,30,0,Percent,10,269.0,0.085501859,6,0.085501859,6
14,2,Jaleel White,Actor/Actress,35,22.0,3,30,0,Percent,7,269.0,0.081784387,7,0.081784387,7
14,2,Roshon Fegan,Actor/Actress,20,26.0,3,30,0,Percent,6,269.0,0.096654275,1,0.096654275,1
14,2,Melissa Gilbert,Actor/Actress,47,20.0,3,30,0,Percent,5,269.0,0.074349442,10,0.074349442,10
14,2,Martina Navratilova,Athlete,55,17.0,3,30,1,Percent,12,269.0,0.063197026,12,0.063197026,12
14,2,Donald Driver,Athlete,37,24.0,3,30,0,Percent,1,269.0,0.089219331,5,0.089219331,5
14,2,Gavin DeGraw,Singer/Rapper,35,21.0,3,30,0,Percent,9,269.0,0.078066914,8,0.078066914,9
14,2,Gladys Knight,Singer/Rapper,67,19.0,3,30,0,Percent,8,269.0,0.07063197,11,0.07063197,11
14,2,Katherine Jenkins,Singer/Rapper,31,26.0,3,30,0,Percent,2,269.0,0.096654275,1,0.096654275,2
14,2,Maria Menounos,TV Personality,33,25.0,3,30,0,Percent,4,269.0,0.092936803,3,0.092936803,4
14,3,William Levy,Actor/Actress,31,28.0,3,30,0,Percent,3,280.0,0.1,2,0.1,2
14,3,Jack Wagner,Actor/Actress,52,24.0,3,30,1,Percent,11,280.0,0.085714286,7,0.085634286,11
14,3,Sherri Sheperd,Actor/Actress,44,24.0,3,30,0,Percent,10,280.0,0.085714286,7,0.085734286,7
14,3,Jaleel White,Actor/Actress,35,25.0,3,30,0,Percent,7,280.0,0.089285714,5,0.089285714,5
14,3,Roshon Fegan,Actor/Actress,20,25.0,3,30,0,Percent,6,280.0,0.089285714,5,0.089285714,6
14,3,Melissa Gilbert,Actor/Actress,47,24.0,3,30,0,Percent,5,280.0,0.085714286,7,0.085734286,8
14,3,Donald Driver,Athlete,37,26.0,3,30,0,Percent,1,280.0,0.092857143,4,0.092857143,4
14,3,Gavin DeGraw,Singer/Rapper,35,24.0,3,30,0,Percent,9,280.0,0.085714286,7,0.085734286,9
14,3,Gladys Knight,Singer/Rapper,67,24.0,3,30,0,Percent,8,280.0,0.085714286,7,0.085734286,10
14,3,Katherine Jenkins,Singer/Rapper,31,29.0,3,30,0,Percent,2,280.0,0.103571429,1,0.103571429,1
14,3,Maria Menounos,TV Personality,33,27.0,3,30,0,Percent,4,280.0,0.096428571,3,0.096428571,3
14,4,William Levy,Actor/Actress,31,22.0,3,30,0,Percent,3,233.0,0.094420601,6,0.094420601,6
14,4,Sherri Sheperd,Actor/Actress,44,21.0,3,30,1,Percent,10,233.0,0.090128755,9,0.08578691,10
14,4,Jaleel White,Actor/Actress,35,22.0,3,30,0,Percent,7,233.0,0.094420601,6,0.094420601,7
14,4,Roshon Fegan,Actor/Actress,20,26.0,3,30,0,Percent,6,233.0,0.111587983,2,0.111587983,2
14,4,Melissa Gilbert,Actor/Actress,47,22.0,3,30,0,Percent,5,233.0,0.094420601,6,0.094420601,8
14,4,Donald Driver,Athlete,37,27.0,3,30,0,Percent,1,233.0,0.115879828,1,0.115879828,1
14,4,Gavin DeGraw,Singer/Rapper,35,23.0,3,30,0,Percent,9,233.0,0.098712446,5,0.098712446,5
14,4,Gladys Knight,Singer/Rapper,67,20.0,3,30,0,Percent,8,233.0,0.08583691,10,0.090178755,9
14,4,Katherine Jenkins,Singer/Rapper,31,24.0,3,30,0,Percent,2,233.0,0.103004292,4,0.103004292,4
14,4,Maria Menounos,TV Personality,33,26.0,3,30,0,Percent,4,233.0,0.111587983,2,0.111587983,3
14,5,William Levy,Actor/Actress,31,29.0,3,30,0,Percent,3,224.0,0.129464286,1,0.129464286,1
14,5,Jaleel White,Actor/Actress,35,24.0,3,30,0,Percent,7,224.0,0.107142857,6,0.107142857,6
14,5,Roshon Fegan,Actor/Actress,20,26.0,3,30,0,Percent,6,224.0,0.116071429,5,0.116071429,5
14,5,Melissa Gilbert,Actor/Actress,47,21.0,3,30,0,Percent,5,224.0,0.09375,8,0.09375,8
14,5,Donald Driver,Athlete,37,27.0,3,30,0,Percent,1,224.0,0.120535714,3,0.120535714,3
14,5,Gavin DeGraw,Singer/Rapper,35,19.0,3,30,1,Percent,9,224.0,0.084821429,9,0.084821429,9
14,5,Gladys Knight,Singer/Rapper,67,22.0,3,30,0,Percent,8,224.0,0.098214286,7,0.098214286,7
14,5,Katherine Jenkins,Singer/Rapper,31,29.0,3,30,0,Percent,2,224.0,0.129464286,1,0.129464286,2
14,5,Maria Menounos,TV Personality,33,27.0,3,30,0,Percent,4,224.0,0.120535714,3,0.120535714,4
14,6,William Levy,Actor/Actress,31,36.0,3,30,0,Percent,3,257.9993,0.139535262,3,0.139535262,3
14,6,Jaleel White,Actor/Actress,35,36.9998,3,30,0,Percent,7,257.9993,0.143410467,2,0.143410467,2
14,6,Roshon Fegan,Actor/Actress,20,27.9998,3,30,0,Percent,6,257.9993,0.108526651,7,0.108526651,7
14,6,Melissa Gilbert,Actor/Actress,47,30.0,3,30,0,Percent,5,257.9993,0.116279385,5,0.116279385,5
14,6,Donald Driver,Athlete,37,33.9999,3,30,0,Percent,1,257.9993,0.131782916,4,0.131782916,4
14,6,Gladys Knight,Singer/Rapper,67,24.0,3,30,1,Percent,8,257.9993,0.093023508,8,0.093023508,8
14,6,Katherine Jenkins,Singer/Rapper,31,38.9999,3,30,0,Percent,2,257.9993,0.151162813,1,0.151162813,1
14,6,Maria Menounos,TV Personality,33,29.9999,3,30,0,Percent,4,257.9993,0.116278998,6,0.116278998,6
14,7,William Levy,Actor/Actress,31,26.5,3,30,0,Percent,3,183.5,0.144414169,3,0.144414169,4
14,7,Jaleel White,Actor/Actress,35,25.5,3,30,1,Percent,7,183.5,0.138964578,6,0.128015395,7
14,7,Roshon Fegan,Actor/Actress,20,26.0,3,30,0,Percent,6,183.5,0.141689373,5,0.141689373,5
14,7,Melissa Gilbert,Actor/Actress,47,23.5,3,30,0,Percent,5,183.5,0.128065395,7,0.139014578,6
14,7,Donald Driver,Athlete,37,26.5,3,30,0,Percent,1,183.5,0.144414169,3,0.144414169,3
14,7,Katherine Jenkins,Singer/Rapper,31,27.0,3,30,0,Percent,2,183.5,0.147138965,2,0.147138965,2
14,7,Maria Menounos,TV Personality,33,28.5,3,30,0,Percent,4,183.5,0.155313351,1,0.155313351,1
14,8,William Levy,Actor/Actress,31,28.5,3,30,0,Percent,3,163.5,0.174311927,1,0.174311927,1
14,8,Roshon Fegan,Actor/Actress,20,28.0,3,30,1,Percent,6,163.5,0.171253823,2,0.162029511,5
14,8,Melissa Gilbert,Actor/Actress,47,25.5,3,30,1,Percent,5,163.5,0.155963303,6,0.155963303,6
14,8,Donald Driver,Athlete,37,27.5,3,30,0,Percent,1,163.5,0.168195719,3,0.168195719,3
14,8,Katherine Jenkins,Singer/Rapper,31,27.5,3,30,0,Percent,2,163.5,0.168195719,3,0.168195719,4
14,8,Maria Menounos,TV Personality,33,26.5,3,30,0,Percent,4,163.5,0.162079511,5,0.171303823,2
14,9,William Levy,Actor/Actress,31,29.0,3,30,0,Percent,3,115.0,0.252173913,2,0.252173913,2
14,9,Donald Driver,Athlete,37,28.5,3,30,0,Percent,1,115.0,0.247826087,3,0.250757971,3
14,9,Katherine Jenkins,Singer/Rapper,31,28.0,3,30,0,Percent,2,115.0,0.243478261,4,0.255105797,1
14,9,Maria Menounos,TV Personality,33,29.5,3,30,1,Percent,4,115.0,0.256521739,1,0.241962319,4
14,10,William Levy,Actor/Actress,31,29.6666,3,30,0,Percent,3,89.3332,0.332089302,2,0.333333333,2
14,10,Donald Driver,Athlete,37,29.6666,3,30,0,Percent,1,89.3332,0.332089302,2,0.335699381,1
14,10,Katherine Jenkins,Singer/Rapper,31,30.0,3,30,0,Percent,2,89.3332,0.335821397,1,0.330967286,3
15,1,Gilles Marini,Actor/Actress,36,24.0,3,30,0,Percent,6,276.5,0.086799277,2,0.086799277,2
15,1,Sabrina Bryan,Actor/Actress,28,22.5,3,30,0,Percent,8,276.5,0.081374322,3,0.081374322,3
15,1,Kirstie Alley,Actor/Actress,61,19.0,3,30,0,Percent,7,276.5,0.068716094,12,0.068716094,12
15,1,Kelly Monaco,Actor/Actress,36,21.5,3,30,0,Percent,3,276.5,0.077757685,6,0.077757685,6
15,1,Apolo Anton Ohno,Athlete,30,22.0,3,30,0,Percent,5,276.5,0.079566004,4,0.079566004,4
15,1,Emmitt Smith,Athlete,43,24.5,3,30,0,Percent,4,276.5,0.088607595,1,0.088607595,1
15,1,Shawn Johnson,Athlete,20,22.0,3,30,0,Percent,2,276.5,0.079566004,4,0.079566004,5
15,1,Pamela Anderson,Model,45,17.0,3,30,1,Percent,13,276.5,0.061482821,13,0.061482821,13
15,1,Helio Castroneves,Racing Driver,37,21.5,3,30,0,Percent,10,276.5,0.077757685,6,0.077757685,7
15,1,Joey Fatone,Singer/Rapper,35,20.5,3,30,0,Percent,12,276.5,0.074141049,10,0.074141049,10
15,1,Drew Lachey,Singer/Rapper,36,21.5,3,30,0,Percent,11,276.5,0.077757685,6,0.077757685,8
15,1,Bristol Palin,TV Personality,21,19.5,3,30,0,Percent,9,276.5,0.070524412,11,0.070524412,11
15,1,Melissa Rycroft,TV Personality,29,21.0,3,30,0,Percent,1,276.5,0.075949367,9,0.075949367,9
15,2,Gilles Marini,Actor/Actress,36,25.5,3,30,0,Percent,6,276.0,0.092391304,2,0.092391304,2
15,2,Sabrina Bryan,Actor/Actress,28,26.0,3,30,0,Percent,8,276.0,0.094202899,1,0.094202899,1
15,2,Kirstie Alley,Actor/Actress,61,21.0,3,30,0,Percent,7,276.0,0.076086957,11,0.076086957,11
15,2,Kelly Monaco,Actor/Actress,36,22.0,3,30,0,Percent,3,276.0,0.079710145,10,0.079710145,10
15,2,Apolo Anton Ohno,Athlete,30,24.5,3,30,0,Percent,5,276.0,0.088768116,4,0.088768116,4
15,2,Emmitt Smith,Athlete,43,22.5,3,30,0,Percent,4,276.0,0.081521739,7,0.081521739,8
15,2,Shawn Johnson,Athlete,20,25.0,3,30,0,Percent,2,276.0,0.09057971,3,0.09057971,3
15,2,Helio Castroneves,Racing Driver,37,23.0,3,30,0,Percent,10,276.0,0.083333333,6,0.083333333,6
15,2,Joey Fatone,Singer/Rapper,35,22.5,3,30,1,Percent,12,276.0,0.081521739,7,0.065167391,12
15,2,Drew Lachey,Singer/Rapper,36,22.5,3,30,0,Percent,11,276.0,0.081521739,7,0.081521739,9
15,2,Bristol Palin,TV Personality,21,18.0,3,30,0,Percent,9,276.0,0.065217391,12,0.081571739,7
15,2,Melissa Rycroft,TV Personality,29,23.5,3,30,0,Percent,1,276.0,0.085144928,5,0.085144928,5
15,3,Gilles Marini,Actor/Actress,36,25.5,3,30,0,Percent,6,278.0,0.091726619,4,0.091726619,5
15,3,Sabrina Bryan,Actor/Actress,28,25.5,3,30,0,Percent,8,278.0,0.091726619,4,0.091726619,6
15,3,Kirstie Alley,Actor/Actress,61,24.0,3,30,0,Percent,7,278.0,0.086330935,9,0.086380935,9
15,3,Kelly Monaco,Actor/Actress,36,27.0,3,30,0,Percent,3,278.0,0.097122302,1,0.097122302,1
15,3,Apolo Anton Ohno,Athlete,30,25.5,3,30,0,Percent,5,278.0,0.091726619,4,0.091726619,7
15,3,Emmitt Smith,Athlete,43,25.0,3,30,0,Percent,4,278.0,0.089928058,8,0.089928058,8
15,3,Shawn Johnson,Athlete,20,26.5,3,30,0,Percent,2,278.0,0.095323741,3,0.095323741,3
15,3,Helio Castroneves,Racing Driver,37,25.5,3,30,1,Percent,10,278.0,0.091726619,4,0.080885252,11
15,3,Drew Lachey,Singer/Rapper,36,24.0,3,30,1,Percent,11,278.0,0.086330935,9,0.086280935,10
15,3,Bristol Palin,TV Personality,21,22.5,3,30,0,Percent,9,278.0,0.080935252,11,0.091776619,4
15,3,Melissa Rycroft,TV Personality,29,27.0,3,30,0,Percent,1,278.0,0.097122302,1,0.097122302,2
15,4,Gilles Marini,Actor/Actress,36,39.5,4,40,0,Percent,6,321.5,0.122861586,1,0.122861586,1
15,4,Sabrina Bryan,Actor/Actress,28,35.5,4,40,0,Percent,8,321.5,0.110419907,6,0.110419907,6
15,4,Kirstie Alley,Actor/Actress,61,30.0,4,40,0,Percent,7,321.5,0.093312597,9,0.099583437,8
15,4,Kelly Monaco,Actor/Actress,36,37.5,4,40,0,Percent,3,321.5,0.116640747,3,0.116640747,3
15,4,Apolo Anton Ohno,Athlete,30,34.5,4,40,0,Percent,5,321.5,0.107309487,7,0.107309487,7
15,4,Emmitt Smith,Athlete,43,36.0,4,40,0,Percent,4,321.5,0.111975117,5,0.111975117,5
15,4,Shawn Johnson,Athlete,20,39.5,4,40,0,Percent,2,321.5,0.122861586,1,0.122861586,2
15,4,Bristol Palin,TV Personality,21,32.0,4,40,1,Percent,9,321.5,0.099533437,8,0.093262597,9
15,4,Melissa Rycroft,TV Personality,29,37.0,4,40,0,Percent,1,321.5,0.115085537,4,0.115085537,4
15,5,Gilles Marini,Actor/Actress,36,28.25,3,30,0,Percent,6,222.25,0.127109111,2,0.127109111,2
15,5,Sabrina Bryan,Actor/Actress,28,29.25,3,30,0,Percent,8,222.25,0.131608549,1,0.131608549,1
15,5,Kirstie Alley,Actor/Actress,61,26.25,3,30,0,Percent,7,222.25,0.118110236,7,0.118110236,7
15,5,Kelly Monaco,Actor/Actress,36,25.75,3,30,0,Percent,3,222.25,0.115860517,8,0.115860517,8
15,5,Apolo Anton Ohno,Athlete,30,28.25,3,30,0,Percent,5,222.25,0.127109111,2,0.127109111,3
15,5,Emmitt Smith,Athlete,43,28.0,3,30,0,Percent,4,222.25,0.125984252,6,0.125984252,6
15,5,Shawn Johnson,Athlete,20,28.25,3,30,0,Percent,2,222.25,0.127109111,2,0.127109111,4
15,5,Melissa Rycroft,TV Personality,29,28.25,3,30,0,Percent,1,222.25,0.127109111,2,0.127109111,5
15,6,Gilles Marini,Actor/Actress,36,27.5,3,30,0,Percent,6,226.0,0.121681416,5,0.123471327,6
15,6,Sabrina Bryan,Actor/Actress,28,30.0,3,30,1,Percent,8,226.0,0.132743363,1,0.112309381,8
15,6,Kirstie Alley,Actor/Actress,61,27.5,3,30,0,Percent,7,226.0,0.121681416,5,0.123471327,7
15,6,Kelly Monaco,Actor/Actress,36,27.0,3,30,0,Percent,3,226.0,0.119469027,7,0.125683717,4
15,6,Apolo Anton Ohno,Athlete,30,30.0,3,30,0,Percent,5,226.0,0.132743363,1,0.132743363,1
15,6,Emmitt Smith,Athlete,43,26.5,3,30,0,Percent,4,226.0,0.117256637,8,0.127896106,3
15,6,Shawn Johnson,Athlete,20,28.0,3,30,0,Percent,2,226.0,0.123893805,4,0.123893805,5
15,6,Melissa Rycroft,TV Personality,29,29.5,3,30,0,Percent,1,226.0,0.130530973,3,0.130530973,2
15,7,Gilles Marini,Actor/Actress,36,33.4998,3,30,0,Percent,6,241.9993,0.138429326,5,0.138429326,5
